bus_stop_code,current_time,duration,hour,round,day,minute,time
4608846111,05:39:27,74,5,2,0,39,2
4611146141,05:39:27,121,5,3,0,39,2
4614146151,05:39:27,86,5,2,0,39,2
4615146161,05:39:27,81,5,2,0,39,2
4616146171,05:39:27,80,5,2,0,39,2
4617146241,05:39:27,74,5,2,0,39,2
4631946309,05:39:27,71,5,2,0,39,2
4630946279,05:39:27,105,5,2,0,39,2
4617946169,05:40:27,103,5,2,0,40,3
4616946159,05:40:27,29,5,1,0,40,3
4615946149,05:40:27,77,5,2,0,40,3
4614946119,05:40:28,125,5,3,0,40,3
4608846111,05:40:28,74,5,2,0,40,3
4611146141,05:40:28,121,5,3,0,40,3
4614146151,05:40:28,86,5,2,0,40,3
4615146161,05:40:28,81,5,2,0,40,3
4616146171,05:40:28,80,5,2,0,40,3
4617146241,05:40:28,74,5,2,0,40,3
4624146319,05:40:28,75,5,2,0,40,3
4630946279,05:40:28,105,5,2,0,40,3
4616946159,05:41:28,29,5,1,0,41,3
4615946149,05:41:29,77,5,2,0,41,3
4614946119,05:41:29,125,5,3,0,41,3
4608846111,05:41:29,74,5,2,0,41,3
4611146141,05:41:29,121,5,3,0,41,3
4614146151,05:41:29,86,5,2,0,41,3
4615146161,05:41:29,81,5,2,0,41,3
4616146171,05:41:29,80,5,2,0,41,3
4617146241,05:41:29,74,5,2,0,41,3
4624146319,05:41:29,75,5,2,0,41,3
4631946309,05:41:29,72,5,2,0,41,3
4615946149,05:42:29,77,5,2,0,42,3
4614946119,05:42:29,125,5,3,0,42,3
4611946069,05:42:29,196,5,4,0,42,3
4611146141,05:42:30,121,5,3,0,42,3
4614146151,05:42:30,86,5,2,0,42,3
4615146161,05:42:30,81,5,2,0,42,3
4616146171,05:42:30,80,5,2,0,42,3
4617146241,05:42:30,74,5,2,0,42,3
4624146319,05:42:30,75,5,2,0,42,3
4631946309,05:42:30,72,5,2,0,42,3
4627146301,05:43:30,71,5,2,0,43,3
4630146311,05:43:30,52,5,1,0,43,3
4631146249,05:43:30,64,5,2,0,43,3
4624946179,05:43:30,43,5,1,0,43,3
4617946169,05:43:30,103,5,2,0,43,3
4616946159,05:43:30,28,5,1,0,43,3
4614946119,05:43:30,125,5,3,0,43,3
4611946069,05:43:30,196,5,4,0,43,3
4611146141,05:43:30,121,5,3,0,43,3
4614146151,05:43:30,86,5,2,0,43,3
4615146161,05:43:30,81,5,2,0,43,3
4616146171,05:43:30,80,5,2,0,43,3
4617146241,05:43:30,74,5,2,0,43,3
4624146319,05:43:31,75,5,2,0,43,3
4631946309,05:43:31,72,5,2,0,43,3
4630946279,05:43:31,106,5,2,0,43,3
4630146311,05:44:31,52,5,1,0,44,3
4631146249,05:44:31,64,5,2,0,44,3
4624946179,05:44:31,43,5,1,0,44,3
4617946169,05:44:31,103,5,2,0,44,3
4616946159,05:44:31,28,5,1,0,44,3
4615946149,05:44:31,77,5,2,0,44,3
4611946069,05:44:31,195,5,4,0,44,3
4606946088,05:44:31,132,5,3,0,44,3
4614146151,05:44:31,86,5,2,0,44,3
4615146161,05:44:32,81,5,2,0,44,3
4616146171,05:44:32,80,5,2,0,44,3
4617146241,05:44:32,74,5,2,0,44,3
4624146319,05:44:32,75,5,2,0,44,3
4631946309,05:44:32,72,5,2,0,44,3
4630946279,05:44:32,106,5,2,0,44,3
4631146249,05:45:32,64,5,2,0,45,3
4624946179,05:45:32,43,5,1,0,45,3
4617946169,05:45:32,103,5,2,0,45,3
4616946159,05:45:32,28,5,1,0,45,3
4615946149,05:45:32,77,5,2,0,45,3
4611946069,05:45:32,195,5,4,0,45,3
4606946088,05:45:32,133,5,3,0,45,3
4611146141,05:45:32,120,5,2,0,45,3
4615146161,05:45:32,81,5,2,0,45,3
4616146171,05:45:32,80,5,2,0,45,3
4617146241,05:45:32,74,5,2,0,45,3
4624146319,05:45:32,75,5,2,0,45,3
4631946309,05:45:32,72,5,2,0,45,3
4630946279,05:45:32,106,5,2,0,45,3
4617946169,05:46:33,103,5,2,0,46,3
4616946159,05:46:33,28,5,1,0,46,3
4615946149,05:46:33,77,5,2,0,46,3
4614946119,05:46:33,124,5,3,0,46,3
4606946088,05:46:33,133,5,3,0,46,3
4608846111,05:46:33,74,5,2,0,46,3
4614146151,05:46:33,86,5,2,0,46,3
4616146171,05:46:33,80,5,2,0,46,3
4617146241,05:46:33,74,5,2,0,46,3
4624146319,05:46:33,75,5,2,0,46,3
4631946309,05:46:33,72,5,2,0,46,3
4630946279,05:46:33,106,5,2,0,46,3
4616946159,05:47:34,28,5,1,0,47,3
4615946149,05:47:34,77,5,2,0,47,3
4614946119,05:47:34,124,5,3,0,47,3
4606946088,05:47:34,133,5,3,0,47,3
4608846111,05:47:34,75,5,2,0,47,3
4614146151,05:47:34,86,5,2,0,47,3
4616146171,05:47:34,80,5,2,0,47,3
4617146241,05:47:34,74,5,2,0,47,3
4624146319,05:47:34,75,5,2,0,47,3
4631946309,05:47:34,72,5,2,0,47,3
4630946279,05:47:34,106,5,2,0,47,3
4616946159,05:48:35,28,5,1,0,48,3
4615946149,05:48:35,77,5,2,0,48,3
4614946119,05:48:35,124,5,3,0,48,3
4611946069,05:48:35,193,5,4,0,48,3
4608846111,05:48:35,75,5,2,0,48,3
4614146151,05:48:35,86,5,2,0,48,3
4615146161,05:48:35,81,5,2,0,48,3
4617146241,05:48:35,74,5,2,0,48,3
4624146319,05:48:35,75,5,2,0,48,3
4631946309,05:48:35,72,5,2,0,48,3
4630946279,05:48:35,106,5,2,0,48,3
4630146311,05:49:35,52,5,1,0,49,3
4631146249,05:49:35,63,5,2,0,49,3
4624946179,05:49:36,43,5,1,0,49,3
4617946169,05:49:36,103,5,2,0,49,3
4615946149,05:49:36,77,5,2,0,49,3
4614946119,05:49:36,124,5,3,0,49,3
4606946088,05:49:36,133,5,3,0,49,3
4608846111,05:49:36,75,5,2,0,49,3
