Date,Day,Time_A,BS_A,Lat_A,Lng_A,Time_B,BS_B,Lat_B,Lng_B,Duration(h),Route,Distance,Bus_Distance,Speed,Actual_Duration,time_bin
1/12/18,Saturday,10:25:06 AM,1028,1.49729,103.70112,10:30:07 AM,1030,1.4754,103.72467,0.08361111111111111,1,3.767210389810802,3.832553913,45.056336888102614,0.08506137377563883,10
1/12/18,Saturday,10:30:07 AM,1030,1.4754,103.72467,10:35:08 AM,1035,1.45536,103.76162,0.08361111111111111,1,5.1253636437522205,5.212810063,61.30003029072424,0.08503764253096607,10
1/12/18,Saturday,10:35:08 AM,1035,1.45536,103.76162,11:07:16 AM,1036,1.46434,103.7641,0.06694444444444445,1,[],1.17421953,0.0,0.0,10
1/12/18,Saturday,11:07:16 AM,1037,1.46434,103.7641,11:20:19 AM,1045,1.49773,103.69997,0.2175,2,10.898023476197546,5.268595821,50.10585506297722,0.10514930469459086,11
1/12/18,Saturday,11:20:19 AM,1045,1.49773,103.69997,11:23:20 AM,1046,1.50798,103.68946,0.050277777777777775,2,1.632241301328636,0.843732102,32.46446787172978,0.025989401869566022,12
1/12/18,Saturday,11:23:20 AM,1046,1.50798,103.68946,11:27:21 AM,1049,1.52805,103.67071,0.06694444444444445,2,3.146356888130727,3.439870601,46.99952198037601,0.07318948057463796,12
1/12/18,Saturday,11:27:21 AM,1049,1.52805,103.67071,11:28:21 AM,1050,1.53595,103.66402,0.016666666666666666,2,1.149635054630553,0.536855073,68.97810327783317,0.007782978184216381,12
1/12/18,Saturday,11:28:21 AM,1050,1.53595,103.66402,11:30:22 AM,1052,1.53976,103.66047,0.03361111111111111,2,0.4664970848345733,3.373393253,13.879252110780692,0.24305295602921723,12
1/12/18,Saturday,11:30:22 AM,1052,1.53976,103.66047,11:41:25 AM,1057,1.60179,103.6451,0.18416666666666667,2,7.668945227442696,4.314144034,41.641331551725045,0.10360245153642982,12
1/12/18,Saturday,11:41:25 AM,1057,1.60179,103.6451,11:42:25 AM,1059,1.61283,103.64722,0.016666666666666666,2,1.2901122102782983,2.3244109059999998,77.4067326166979,0.030028536632724197,13
