Vehicle_No,Date,Time,Location,Lat,Lng,Speed,Vehicle_Status,GPS,Distance-KM,Vehicle_Batt.-V,Route,Nearest_Stop,Distance-BS
BHM6726,1/12/2018,9:08:00 AM,"Terminal Bas Kulai, Taman Kulai, Kulai, Johor",1.66246,103.59877,0,Ignition on; Idling; ,GOOD,0.75,28.1,1,1000,0.0227466093740802
BHM6726,1/12/2018,9:09:00 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,27.78,Ignition on; Moving; ,GOOD,0.59,28.23,1,1000,0.08912852924087943
BHM6726,1/12/2018,9:10:00 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,0,Ignition on; Idling; ,GOOD,0.01,28.1,1,1000,0.08912852924087943
BHM6726,1/12/2018,9:11:01 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,0,Ignition on; Idling; ,GOOD,0,27.97,1,1000,0.08912852924087943
BHM6726,1/12/2018,9:12:01 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,0,Ignition on; Idling; ,GOOD,0,27.97,1,1000,0.08912852924087943
BHM6726,1/12/2018,9:13:01 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,0,Ignition on; Idling; ,GOOD,0,28.23,1,1000,0.08912852924087943
BHM6726,1/12/2018,9:15:01 AM,"Shell, Taman Seraya, Kulai, Johor",1.64961,103.61234,38.89,Ignition on; Moving; ,GOOD,0.54,28.1,1,1004,0.1536792244973873
BHM6726,1/12/2018,9:16:01 AM,"1, Jalan Raya, Kulai Besar, Kulai, Johor",1.65093,103.61135,25.93,Ignition on; Moving; ,GOOD,0.39,28.1,1,1003,0.014871806133790338
BHM6726,1/12/2018,9:17:01 AM,"No. 367, Jalan Susur Kulai 1,, Kulai, Johor,",1.64746,103.6139,42.6,Ignition on; Moving; ,GOOD,0.72,27.97,1,1004,0.14201017261595375
BHM6726,1/12/2018,9:18:01 AM,"No. 25-1, Jalan Susur Kulai 1, Johor, Kulai",1.65518,103.60936,0,Ignition on; Idling; ,GOOD,0.43,27.97,1,1002,0.11599198610264787
BHM6726,1/12/2018,9:19:01 AM,"31-3 & 31-4, First Floor, Jalan Susur Kulai 1, Kulai Besar,, Kulai, Johor,",1.64889,103.61284,42.6,Ignition on; Moving; ,GOOD,0.12,27.97,1,1004,0.056836525118528804
BHM6726,1/12/2018,9:20:01 AM,"22, Jalan Seri Putra 1, Bandar Putra, Kulai, Johor",1.64043,103.62374,44.45,Ignition on; Moving; ,GOOD,0.83,28.23,1,1006,0.13101766037081725
BHM6726,1/12/2018,9:21:01 AM,"Jalan Kulai - Senai, Hospital Kulaijaya, Kulai, Johor",1.63933,103.62515,16.67,Ignition on; Moving; ,GOOD,0.14,28.1,1,1006,0.06933975821687964
BHM6726,1/12/2018,9:23:02 AM,"1, Kulai, Johor",1.66272,103.59971,0,Ignition on; Idling; ,GOOD,1.16,27.97,1,1000,0.12340165535459756
BHM6726,1/12/2018,9:24:02 AM,"1, Senai, Johor",1.60172,103.64516,75.93,Ignition on; Moving; ,GOOD,0.88,28.36,1,1012,0.0720628913405611
BHM6726,1/12/2018,9:25:02 AM,"1, Senai, Johor",1.60172,103.64516,51.86,Ignition on; Moving; ,GOOD,1.1,28.23,1,1012,0.0720628913405611
BHM6726,1/12/2018,9:28:02 AM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.60099,103.64489,0,Ignition on; Idling; ,GOOD,0.45,27.84,1,1012,0.016431370593949182
BHM6726,1/12/2018,9:29:02 AM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.60099,103.64489,0,Ignition on; Idling; ,GOOD,0,28.1,1,1012,0.016431370593949182
BHM6726,1/12/2018,9:31:02 AM,"1, Senai, Johor",1.60172,103.64516,55.56,Ignition on; Moving; ,GOOD,1.11,28.23,1,1012,0.0720628913405611
BHM6726,1/12/2018,9:33:02 AM,"1, Senai, Johor",1.60172,103.64516,75.93,Ignition on; Moving; ,GOOD,1.37,28.36,1,1012,0.0720628913405611
BHM6726,1/12/2018,9:34:03 AM,"1, Senai, Johor",1.60172,103.64516,77.78,Ignition on; Moving; ,GOOD,1.12,28.49,1,1012,0.0720628913405611
BHM6726,1/12/2018,9:36:03 AM,"Jalan Skudai, Taman Jaya, Taman Jaya, Skudai, Johor",1.54469,103.65764,0,Ignition on; Idling; ,GOOD,0.97,28.1,1,1018,0.010688386655433806
BHM6726,1/12/2018,9:37:03 AM,"2, Jalan Jaya 1, Taman Jaya, Skudai, Johor",1.54344,103.65812,27.78,Ignition on; Moving; ,GOOD,0.17,28.62,1,1018,0.15029722155927772
BHM6726,1/12/2018,9:38:03 AM,"Skudai Parade, 03-57, Jalan Skudai Batu 10, Skudai, Skudai, Johor",1.54127,103.65929,18.52,Ignition on; Moving; ,GOOD,0,27.84,1,1019,0.07741155787234395
BHM6726,1/12/2018,9:38:03 AM,"Skudai Parade, 03-57, Jalan Skudai Batu 10, Skudai, Skudai, Johor",1.54127,103.65929,18.52,Ignition on; Moving; ,GOOD,0,27.84,1,1019,0.07741155787234395
BHM6726,1/12/2018,9:39:03 AM,"2, Jalan Haruan, Skudai, Skudai, Johor",1.53511,103.66506,79.64,Ignition on; Moving; ,GOOD,0.87,28.1,1,1020,0.11806332607012379
BHM6726,1/12/2018,9:40:03 AM,"8, Jalan Bertingkat Skudai, Taman Sri Putri, Johor Bahru, Johor",1.5284,103.67051,3.7,Ignition on; Idling; ,GOOD,1,28.23,1,1021,0.028467717952324195
BHM6726,1/12/2018,9:42:03 AM,"Bus Stop Jalan Skudai, Jalan Bertingkat Skudai, Johor Bahru, Johor",1.52329,103.67911,29.63,Ignition on; Moving; ,GOOD,0.69,27.97,1,1022,0.12522925148709826
BHM6726,1/12/2018,9:43:03 AM,"Unnamed Road,,, Johor",1.46291,103.76502,37.04,Ignition on; Moving; ,GOOD,0.78,28.23,1,1036,0.05535664408437846
BHM6726,1/12/2018,9:46:04 AM,"Jalan Skudai, Taman Dato Penggawa Barat, Taman Johor, Johor Bahru, Johor",1.50875,103.68927,0,Ignition on; Idling; ,GOOD,0.7,28.1,1,1025,0.01518506427053556
BHM6726,1/12/2018,9:48:04 AM,"Lot 13309, Jalan Skudai, Johor Bahru, Johor,",1.49967,103.69743,50,Ignition on; Moving; ,GOOD,0.39,28.62,1,1027,0.19607452572583947
BHM6726,1/12/2018,9:49:04 AM,"10, Jalan Kedondong, Kampung Pasir, Johor Bahru, Johor",1.50006,103.69686,64.82,Ignition on; Moving; ,GOOD,0.94,28.23,1,1026,0.14379860338306763
BHM6726,1/12/2018,9:50:04 AM,"Jalan Skudai, Taman Tampoi, Taman Tampoi, Johor Bahru, Johor",1.497,103.70157,0,Ignition on; Idling; ,GOOD,0.65,27.84,1,1028,0.008334436036629587
BHM6726,1/12/2018,9:52:04 AM,"No 74, Ground Floor, Jalan Padi 1, Bandar Baru Uda, Johor Bahru, Johor",1.48895,103.71283,0,Ignition on; Idling; ,GOOD,0.82,28.1,1,1029,0.12196512837747817
BHM6726,1/12/2018,9:53:04 AM,"No. 30, Jalan Padi Ria 13, Bandar Baru Uda, Johor, Tampoi, Johor Bahru",1.4895,103.71217,57.41,Ignition on; Moving; ,GOOD,0.62,28.62,1,1029,0.026575675621252695
BHM6726,1/12/2018,10:01:00 AM,"Jalan Tun Abdul Razak, 224 - A, Johor Bahru",1.46291,103.76502,29.63,Ignition on; Moving; ,GOOD,0.29,28.1,1,1036,0.05535664408437846
BHM6726,1/12/2018,10:29:02 AM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.4628,103.76509,0,Ignition on; Idling; ,GOOD,0,27.84,2,1037,0.06898995335417317
BHM6726,1/12/2018,10:30:02 AM,"Jalan Jim Quee, Bukit Chagar, Johor Bahru, Johor",1.46264,103.76566,33.34,Ignition on; Moving; ,GOOD,0.31,28.75,2,1037,0.11700530839665703
BHM6726,1/12/2018,10:38:03 AM,"29C, Jalan Bertingkat Skudai, Straits View, Johor Bahru, Johor",1.47246,103.72525,77.78,Ignition on; Moving; ,GOOD,1.18,28.36,2,1042,0.14962005817378943
BHM6726,1/12/2018,10:39:03 AM,"01-23, Blok 6, Jalan Skudai, Danga Bay, Johor, Johor Bahru",1.46208,103.73239,0,Ignition on; Idling; ,GOOD,0.71,28.36,2,1041,0.17864176997036382
BHM6726,1/12/2018,10:43:03 AM,"PAF-12, Kipmart Tampoi, Jalan Skudai Lama, Taman Tampoi Indah, Johor Bahru, Johor,",1.50953,103.68829,31.48,Ignition on; Moving; ,GOOD,0.93,28.1,2,1046,0.18503723385513027
BHM6726,1/12/2018,10:50:04 AM,"1, Skudai, Skudai, Johor",1.53757,103.66255,1.85,Ignition on; Idling; ,GOOD,0.87,27.84,2,1051,0.09822204215409469
BHM6726,1/12/2018,10:52:04 AM,"Jalan Haruan, Skudai, Skudai, Johor, Malaysia, Skudai",1.53595,103.66402,46.3,Ignition on; Moving; ,GOOD,0.82,28.36,2,1050,0.14675137830223878
BHM6726,1/12/2018,10:54:04 AM,"Jalan Sri Skudai, Taman Sri Putri, Skudai, Johor",1.5448,103.65738,12.96,Ignition on; Moving; ,GOOD,0.41,27.71,2,1053,0.01082758195026811
BHM6726,1/12/2018,10:55:04 AM,"1, Skudai, Skudai, Johor",1.53757,103.66255,68.52,Ignition on; Moving; ,GOOD,0.85,28.23,2,1051,0.09822204215409469
BHM6726,1/12/2018,10:57:04 AM,"1, Senai, Johor",1.60168,103.64505,90.75,Ignition on; Moving; ,GOOD,2.51,27.84,2,1057,0.12468619399387824
BHM6726,1/12/2018,10:58:05 AM,"1, Senai, Johor",1.60168,103.64505,85.19,Ignition on; Moving; ,GOOD,1.4,28.1,2,1057,0.12468619399387824
BHM6726,1/12/2018,10:59:05 AM,"No Taman Impian Senai,, Senai, Johor., 22, Jalan Impian Senai 1, Senai, Johor",1.59704,103.64527,77.78,Ignition on; Moving; ,GOOD,1.31,28.1,2,1056,0.09518621195622189
BHM6726,1/12/2018,11:00:00 AM,"12, Lorong 1, Kampung Baru Senai, Senai, Johor",1.60187,103.64513,0,Ignition on; Idling; ,GOOD,0.63,28.23,2,1057,0.14759658891908486
BHM6726,1/12/2018,11:01:00 AM,"1, Senai, Johor",1.60168,103.64505,51.86,Ignition on; Moving; ,GOOD,0.55,28.49,2,1057,0.12468619399387824
BHM6726,1/12/2018,11:02:00 AM,"58, Jalan Senai Utama 5/13, Taman Senai Utama, Senai, Johor",1.61455,103.64708,66.67,Ignition on; Moving; ,GOOD,1.06,28.1,2,1059,0.17451261528491277
BHM6726,1/12/2018,11:03:00 AM,"1, Senai, Johor",1.60168,103.64505,61.12,Ignition on; Moving; ,GOOD,0.98,28.1,2,1057,0.12468619399387824
BHM6726,1/12/2018,11:04:00 AM,"Lot 2554, Jalan Raya Saleng, Senai, Johor",1.62884,103.6377,51.86,Ignition on; Moving; ,GOOD,0.93,28.1,2,1061,0.10009437731302584
BHM6726,1/12/2018,11:05:00 AM,"Petronas, Kampung Baru Saleng, Senai, Johor",1.63145,103.63483,0,Ignition on; Idling; ,GOOD,0.46,27.97,2,1062,0.15763179907311115
BHM6726,1/12/2018,11:06:00 AM,"1, Kulai, Johor",1.66272,103.59971,29.63,Ignition on; Moving; ,GOOD,0.15,28.36,2,1071,0.12340165535459756
BHM6726,1/12/2018,11:07:00 AM,"81000, 1, Taman Pancasila, Kulai, Johor",1.63378,103.6322,0,Ignition on; Idling; ,GOOD,0.29,28.1,2,1063,0.09270719263165371
BHM6726,1/12/2018,11:08:00 AM,"9, Jalan Cermai 1, Taman Mesra, Senai, Johor",1.6356,103.62987,50,Ignition on; Moving; ,GOOD,0.29,28.1,2,1064,0.03415411897580626
BHM6726,1/12/2018,11:10:00 AM,"No. 15-1, Jalan Sri Putra 1, Bandar Putra, Johor, Kulai",1.63923,103.62504,53.71,Ignition on; Moving; ,GOOD,0.94,27.97,2,1065,0.02734990272056007
BHM6726,1/12/2018,11:12:01 AM,"8-A, Felda Bukit Ramun, Kulai,",1.6483,103.61312,38.89,Ignition on; Moving; ,GOOD,1.4,28.1,2,1067,0.11816428061522138
BHM6726,1/12/2018,11:14:01 AM,"128, Jalan Susur Kulai 2, Taman Kulai Besar, Kulai, Johor",1.65187,103.61048,0,Ignition on; Idling; ,GOOD,0.34,28.36,2,1068,0.07677115040295047
BHM6726,1/12/2018,11:15:01 AM,"1, Jalan Raya, Kulai Besar, Kulai, Johor",1.65071,103.61132,7.41,Ignition on; Moving; ,GOOD,0.07,28.1,2,1068,0.08287404484509633
BHM6726,1/12/2018,11:17:01 AM,"No 137, Jalan Susur Kulai 3, Taman Kulai Besar, Kulai, Johor",1.66004,103.60543,0,Ignition on; Idling; ,GOOD,0.29,28.1,2,1070,0.16442689376293984
BHM6726,1/12/2018,11:18:01 AM,"No. 8, Jalan Susur Kulai 5, Kulai, Johor,",1.66246,103.59877,14.82,Ignition on; Moving; ,GOOD,0.12,27.97,2,1071,0.0227466093740802
BHM6726,1/12/2018,11:21:01 AM,"Terminal Bas Kulai, Taman Kulai, Kulai, Johor",1.66246,103.59877,0,Ignition on; Idling; ,GOOD,0.11,27.84,2,1071,0.0227466093740802
BHM6726,1/12/2018,11:37:03 AM,"Terminal Bas Kulai, Taman Kulai, Kulai, Johor",1.66246,103.59877,12.96,Ignition on; Moving; ,GOOD,0.01,27.97,1,1000,0.0227466093740802
BHM6726,1/12/2018,11:39:03 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,0,Ignition on; Idling; ,GOOD,0.12,27.71,1,1000,0.08912852924087943
BHM6726,1/12/2018,11:40:03 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,0,Ignition on; Idling; ,GOOD,0,28.1,1,1000,0.08912852924087943
BHM6726,1/12/2018,11:43:03 AM,"Jkr 151, Ladang Sedenak, Johor, Kulai",1.65305,103.61006,7.41,Ignition on; Moving; ,GOOD,0.19,28.36,1,1002,0.13346070849715166
BHM6726,1/12/2018,11:44:03 AM,"129, Jalan Susur Kulai 1, Taman Sri Kulai Baru, Kulai, Johor",1.64961,103.61234,42.6,Ignition on; Moving; ,GOOD,0.58,28.1,1,1004,0.1536792244973873
BHM6726,1/12/2018,11:45:03 AM,"31-3 & 31-4, First Floor, Jalan Susur Kulai 1, Kulai Besar,, Kulai, Johor,",1.64889,103.61284,37.04,Ignition on; Moving; ,GOOD,0.65,27.71,1,1004,0.056836525118528804
BHM6726,1/12/2018,11:46:04 AM,"39, Jalan Seri Putra 1, Bandar Putra, Kulai, Johor",1.64063,103.62349,50,Ignition on; Moving; ,GOOD,0.79,28.36,1,1006,0.16646081935333176
BHM6726,1/12/2018,11:47:04 AM,"1, Kulai, Johor",1.66272,103.59971,51.86,Ignition on; Moving; ,GOOD,0.46,28.49,1,1000,0.12340165535459756
BHM6726,1/12/2018,11:48:04 AM,"Lot 1374, Mukin Senai-Kulai Saleng Main Road, Johor, Senai",1.63511,103.63069,48.15,Ignition on; Moving; ,GOOD,0.67,28.49,1,1007,0.11625143999097949
BHM6726,1/12/2018,11:49:04 AM,"1, Kulai, Johor",1.66272,103.59971,68.52,Ignition on; Moving; ,GOOD,1.03,28.1,1,1000,0.12340165535459756
BHM6726,1/12/2018,11:50:04 AM,"1, Senai, Johor",1.60172,103.64516,70.38,Ignition on; Moving; ,GOOD,1.09,28.1,1,1012,0.0720628913405611
BHM6726,1/12/2018,11:51:04 AM,"131, Jalan Senai Utama 5/17, Taman Senai Utama, Senai, Johor",1.61301,103.64733,55.56,Ignition on; Moving; ,GOOD,1.06,28.1,1,1011,0.09582119237039391
BHM6726,1/12/2018,11:52:04 AM,"No. 4613 Batu 13 1/4, Senai Highway, Taman Aman, Johor, Senai",1.6019,103.64523,61.12,Ignition on; Moving; ,GOOD,0.57,27.97,1,1012,0.09342771047791831
BHM6726,1/12/2018,11:54:04 AM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.60099,103.64489,0,Ignition on; Idling; ,GOOD,0.95,27.97,1,1012,0.016431370593949182
BHM6726,1/12/2018,11:55:04 AM,"49A, Jalan Impian Senai Utama, Taman Impian Senai, Senai, Johor",1.59537,103.64579,9.26,Ignition on; Moving; ,GOOD,0.37,28.36,1,1013,0.1347653997229784
BHM6726,1/12/2018,11:57:04 AM,"1, Senai, Johor",1.60172,103.64516,64.82,Ignition on; Moving; ,GOOD,1.84,28.36,1,1012,0.0720628913405611
BHM6726,1/12/2018,11:58:05 AM,"1, Senai, Johor",1.60172,103.64516,70.38,Ignition on; Moving; ,GOOD,1.07,28.75,1,1012,0.0720628913405611
BHM6726,1/12/2018,12:01:00 PM,"81300, Jalan Bertingkat Skudai, Taman Sri Putri, Johor Bahru, Johor",1.5292,103.66949,16.67,Ignition on; Moving; ,GOOD,0.7,28.23,1,1021,0.17152936809122538
BHM6726,1/12/2018,12:02:00 PM,"Skudai Parade, 03-51, Jalan Skudai Batu 10, Skudai, Skudai, Johor",1.54127,103.65929,0,Ignition on; Idling; ,GOOD,0.4,28.1,1,1019,0.07741155787234395
BHM6726,1/12/2018,12:03:00 PM,"491, Tingkat 1, Jalan Haruan 4/4, Oakland Commercial Centre, Negeri Sembilan, Seremban",1.66246,103.59877,81.49,Ignition on; Moving; ,GOOD,0.84,28.36,1,1000,0.0227466093740802
BHM6726,1/12/2018,12:04:00 PM,"8, Jalan Bertingkat Skudai, Taman Sri Putri, Johor Bahru, Johor",1.5284,103.67051,25.93,Ignition on; Moving; ,GOOD,1.07,27.84,1,1021,0.028467717952324195
BHM6726,1/12/2018,12:08:00 PM,"4A, Jalan Tanjung, Taman Dato Penggawa Barat, Johor Bahru, Johor",1.50969,103.68867,55.56,Ignition on; Moving; ,GOOD,0.98,28.1,1,1025,0.13840145474445822
BHM6726,1/12/2018,12:09:00 PM,"19, Jalan Pulai, Taman Johor, Johor Bahru, Johor",1.50828,103.68956,18.52,Ignition on; Moving; ,GOOD,0.16,28.49,1,1025,0.04725503309618201
BHM6726,1/12/2018,12:10:00 PM,"Lot 13309, Jalan Skudai, Johor Bahru, Johor,",1.49967,103.69743,38.89,Ignition on; Moving; ,GOOD,0.38,28.1,1,1027,0.19607452572583947
BHM6726,1/12/2018,12:16:01 PM,"No.66, Jalan Padi 1, Bandar Baru Uda, Johor, Johor Bahru",1.48962,103.71198,18.52,Ignition on; Moving; ,GOOD,0.29,28.36,1,1029,0.006367898351588431
BHM6726,1/12/2018,12:17:01 PM,"No. 30, Jalan Padi Ria 13, Bandar Baru Uda, Johor, Tampoi, Johor Bahru",1.4895,103.71217,31.48,Ignition on; Moving; ,GOOD,0.59,28.1,1,1029,0.026575675621252695
BHM6726,1/12/2018,12:21:01 PM,"Kompleks Lien Hoe, Block A & B, Jalan Sutera, Taman Sentosa, Johor, Skudai",1.46291,103.76502,66.67,Ignition on; Moving; ,GOOD,1.08,28.23,1,1036,0.05535664408437846
BHM6726,1/12/2018,12:25:02 PM,"60, Jalan Ibrahim, Bandar Johor Bahru, Johor Bahru, Johor",1.45579,103.76312,33.34,Ignition on; Moving; ,GOOD,0.47,28.36,1,1035,0.11264491050289482
BHM6726,1/12/2018,12:26:02 PM,"Jalan Tun Abdul Razak, 224 - A, Johor Bahru",1.46291,103.76502,40.74,Ignition on; Moving; ,GOOD,0.38,28.49,1,1036,0.05535664408437846
BHM6726,1/12/2018,12:28:02 PM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.46291,103.76502,0,Ignition on; Idling; ,GOOD,0.14,27.46,1,1036,0.05535664408437846
BHM6726,1/12/2018,12:49:04 PM,"JB Sentral, Jalan Tun Abdul Razak, Bukit Chagar, Johor Bahru, Johor",1.46368,103.76511,0,Ignition on; Idling; ,GOOD,0,27.07,2,1037,0.03688979992342312
BHM6726,1/12/2018,12:50:04 PM,"JB Sentral Bus Terminal, Bukit Chagar, Johor Bahru, Johor",1.46368,103.76511,27.78,Ignition on; Moving; ,GOOD,0.08,28.1,2,1037,0.03688979992342312
BHM6726,1/12/2018,12:51:04 PM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.4628,103.76509,50,Ignition on; Moving; ,GOOD,0.12,28.49,2,1037,0.06898995335417317
BHM6726,1/12/2018,12:56:04 PM,"376, Jalan Bertingkat Skudai, Johor Bahru, Johor",1.46208,103.73239,75.93,Ignition on; Moving; ,GOOD,1.42,27.97,2,1041,0.17864176997036382
BHM6726,1/12/2018,12:57:04 PM,"Bus Stop Jalan Skudai, Jalan Bertingkat Skudai, Johor Bahru, Johor",1.52346,103.67885,51.86,Ignition on; Moving; ,GOOD,0.48,28.75,2,1048,0.11949840475257134
BHM6726,1/12/2018,12:58:05 PM,"29, Jalan Bertingkat Skudai, Straits View, Johor Bahru, Johor",1.47297,103.72512,66.67,Ignition on; Moving; ,GOOD,0.96,28.1,2,1042,0.09247043187797231
BHM6726,1/12/2018,1:00:00 PM,"No. 30, Jalan Padi Ria 13, Bandar Baru Uda, Johor, Tampoi, Johor Bahru",1.48928,103.71211,44.45,Ignition on; Moving; ,GOOD,0.83,28.23,2,1043,0.06288609044400129
BHM6726,1/12/2018,1:01:00 PM,"No. 27-A, Bangunan Rapeah, Batu 6, Jalan Skudai, Tampoi, Johor, Johor Bharu",1.48919,103.71224,0,Ignition on; Idling; ,GOOD,0.48,27.97,2,1043,0.046600140264371294
BHM6726,1/12/2018,1:06:00 PM,"Jalan Skudai, Taman Dato Penggawa Barat, Taman Tampoi Indah, Skudai, Johor",1.50798,103.68946,0,Ignition on; Idling; ,GOOD,1.3,27.84,2,1046,0.0316782584874785
BHM6726,1/12/2018,1:10:00 PM,"No 47, Jalan NJM 1/1, Taman Jaya Mas, Skudai,, Johor Bahru, Johor,",1.52868,103.66981,40.74,Ignition on; Moving; ,GOOD,0.99,28.36,2,1049,0.08610442384591879
BHM6726,1/12/2018,1:11:00 PM,"Jalan Tun Aminah, Taman Ungku Tun Aminah, Skudai, Johor",1.52896,103.66948,0,Ignition on; Idling; ,GOOD,0.48,27.2,2,1049,0.13421314591597214
BHM6726,1/12/2018,1:14:01 PM,"30, 1, Skudai, Skudai, Johor",1.53976,103.66047,0,Ignition on; Idling; ,GOOD,0.5,27.71,2,1052,0.05205807208653099
BHM6726,1/12/2018,1:15:01 PM,"Jalan Sri Skudai, Taman Sri Putri, Skudai, Johor",1.5448,103.65738,0,Ignition on; Idling; ,GOOD,0.73,27.46,2,1053,0.01082758195026811
BHM6726,1/12/2018,1:17:01 PM,"1, Skudai, Skudai, Johor",1.53757,103.66255,29.63,Ignition on; Moving; ,GOOD,0.62,28.36,2,1051,0.09822204215409469
BHM6726,1/12/2018,1:18:01 PM,"1, Skudai, Skudai, Johor",1.53757,103.66255,0,Ignition on; Idling; ,GOOD,0.27,28.49,2,1051,0.09822204215409469
BHM6726,1/12/2018,1:19:01 PM,"1, Skudai, Skudai, Johor",1.53757,103.66255,68.52,Ignition on; Moving; ,GOOD,0.55,28.1,2,1051,0.09822204215409469
BHM6726,1/12/2018,1:20:01 PM,"1, Senai, Johor",1.60168,103.64505,68.52,Ignition on; Moving; ,GOOD,1.14,28.23,2,1057,0.12468619399387824
BHM6726,1/12/2018,1:21:01 PM,"1, Senai, Johor",1.60168,103.64505,83.34,Ignition on; Moving; ,GOOD,1.34,28.1,2,1057,0.12468619399387824
BHM6726,1/12/2018,1:22:01 PM,"Lorry & Tractor Workshop, Taman Aman, Senai, Johor",1.58869,103.6481,79.64,Ignition on; Moving; ,GOOD,1.3,28.49,2,1055,0.1916306438492286
BHM6726,1/12/2018,1:23:01 PM,"49A, Jalan Impian Senai Utama, Taman Impian Senai, Senai, Johor",1.59493,103.64584,16.67,Ignition on; Moving; ,GOOD,0.91,27.71,2,1056,0.15759276895929733
BHM6726,1/12/2018,1:24:02 PM,"No. 178, Jalan Belimbing 1, Taman Sri Alam, Johor, Johor Bharu",1.59933,103.64498,14.82,Ignition on; Moving; ,GOOD,0.28,28.49,2,1057,0.14932284747087415
BHM6726,1/12/2018,1:25:02 PM,"Jalan Kulai - Senai, Mara Senai, Kampung Baru Senai, Senai, Johor",1.59994,103.64472,0,Ignition on; Idling; ,GOOD,0.12,26.94,2,1057,0.07732816008231377
BHM6726,1/12/2018,1:29:02 PM,"1, Senai, Johor",1.60168,103.64505,62.97,Ignition on; Moving; ,GOOD,0.91,28.1,2,1057,0.12468619399387824
BHM6726,1/12/2018,1:31:02 PM,"1, Kulai, Johor",1.66272,103.59971,0,Ignition on; Idling; ,GOOD,0.27,28.1,2,1071,0.12340165535459756
BHM6726,1/12/2018,1:32:02 PM,"Petronas, Kampung Baru Saleng, Senai, Johor",1.63145,103.63483,0,Ignition on; Idling; ,GOOD,0.19,27.33,2,1062,0.15763179907311115
BHM6726,1/12/2018,1:33:02 PM,"1, Kulai, Johor",1.66272,103.59971,33.34,Ignition on; Moving; ,GOOD,0.27,28.23,2,1071,0.12340165535459756
BHM6726,1/12/2018,1:34:02 PM,"81000, 1, Taman Pancasila, Kulai, Johor",1.63378,103.6322,0,Ignition on; Idling; ,GOOD,0.19,27.59,2,1063,0.09270719263165371
BHM6726,1/12/2018,1:35:03 PM,"81000, 1, Taman Pancasila, Kulai, Johor",1.63378,103.6322,29.63,Ignition on; Moving; ,GOOD,0.12,27.84,2,1063,0.09270719263165371
BHM6726,1/12/2018,1:37:03 PM,"32, Jalan Seri Putra 1, Bandar Putra, Kulai, Johor",1.64042,103.62361,61.12,Ignition on; Moving; ,GOOD,0.46,27.84,2,1065,0.18105387991290417
BHM6726,1/12/2018,1:38:03 PM,"1, Jalan Besar, Taman Kulai Utama, Kulai, Johor",1.64042,103.62361,0,Ignition on; Idling; ,GOOD,0.93,27.97,2,1065,0.18105387991290417
BHM6726,1/12/2018,1:39:03 PM,"No. 12, Jalan Besar, Felda Sungai Sayong, Johor, Kulai",1.66246,103.59877,22.22,Ignition on; Moving; ,GOOD,0.48,28.1,2,1071,0.0227466093740802
BHM6726,1/12/2018,1:41:03 PM,"791, Teok Garden, Kulai Besar, Kulai,, Kulai, Johor,",1.65187,103.61048,16.67,Ignition on; Moving; ,GOOD,0.21,28.1,2,1068,0.07677115040295047
BHM6726,1/12/2018,1:42:03 PM,"118, Jalan Susur Kulai 2, Taman Kulai Besar, Kulai, Johor",1.65187,103.61048,20.37,Ignition on; Moving; ,GOOD,0.13,28.23,2,1068,0.07677115040295047
BHM6726,1/12/2018,1:44:03 PM,"134, Jalan Susur Kulai 3, Taman Kulai Besar, Kulai, Johor",1.66049,103.60489,20.37,Ignition on; Moving; ,GOOD,0.64,27.97,2,1070,0.08749698509400514
BHM6726,1/12/2018,1:47:04 PM,"Terminal Bas Kulai, Taman Kulai, Kulai, Johor",1.66246,103.59877,12.96,Ignition on; Moving; ,GOOD,0.11,27.33,2,1071,0.0227466093740802
BHM6726,1/12/2018,1:57:04 PM,"Terminal Bas Kulai, Taman Kulai, Kulai, Johor",1.66246,103.59877,0,Ignition on; Idling; ,GOOD,0,27.84,1,1000,0.0227466093740802
BHM6726,1/12/2018,1:58:05 PM,"26, Jalan Besar, Taman Kulai, Kulai, Johor",1.66155,103.60257,25.93,Ignition on; Moving; ,GOOD,0.46,27.97,1,1001,0.09867363453569217
