Vehicle_No,Date,Time,Location,Lat,Lng,Speed,Vehicle_Status,GPS,Distance-KM,Vehicle_Batt.-V,Route,Nearest_Stop,Distance-BS
BJM9017,1/12/2018,8:09:02 AM,"30 B, Jalan Besar, Felda Taib Andak, Kulai",1.66176,103.60205,42.6,Ignition on; Moving; ,GOOD,0.73,26.55,1,1001,0.16007796720996378
BJM9017,1/12/2018,8:10:02 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,0,Ignition on; Idling; ,GOOD,0.23,25.14,1,1000,0.08912852924087943
BJM9017,1/12/2018,8:11:02 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,0,Ignition on; Idling; ,GOOD,0,24.62,1,1000,0.08912852924087943
BJM9017,1/12/2018,8:12:02 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,0,Ignition on; Idling; ,GOOD,0,24.49,1,1000,0.08912852924087943
BJM9017,1/12/2018,8:13:03 AM,"4, Jalan Besar, Taman Kulai, Kulai, Johor",1.66113,103.60413,11.11,Ignition on; Moving; ,GOOD,0.12,26.43,1,1001,0.0819860930707263
BJM9017,1/12/2018,8:16:03 AM,"G56, Jalan Tan Yoke Fong, Taman Seraya, Kulai, Johor",1.66254,103.60006,44.45,Ignition on; Moving; ,GOOD,0,26.3,1,1000,0.16146461771271417
BJM9017,1/12/2018,8:16:03 AM,"G56, Jalan Tan Yoke Fong, Taman Seraya, Kulai, Johor",1.66254,103.60006,44.45,Ignition on; Moving; ,GOOD,0,26.3,1,1000,0.16146461771271417
BJM9017,1/12/2018,8:17:03 AM,"34, Jalan Susur Kulai 2, Kulai Besar, Kulai, Johor",1.65093,103.61135,44.45,Ignition on; Moving; ,GOOD,0.73,26.68,1,1003,0.014871806133790338
BJM9017,1/12/2018,8:18:04 AM,"689, Jalan Susur Kulai 1, Taman Sri Kulai Baru, Kulai, Johor",1.64534,103.61631,44.45,Ignition on; Moving; ,GOOD,0.79,26.3,1,1005,0.0254825117818456
BJM9017,1/12/2018,8:19:04 AM,"31, Jalan Seri Putra 1, Bandar Putra, Kulai, Johor",1.64063,103.62349,59.26,Ignition on; Moving; ,GOOD,0.83,26.3,1,1006,0.16646081935333176
BJM9017,1/12/2018,8:21:04 AM,"28, Jalan Cermai 1, Taman Mesra, Saleng Senai,, Johor Bahru, Johor,",1.63528,103.63046,7.41,Ignition on; Moving; ,GOOD,0.55,26.17,1,1007,0.08474627071126414
BJM9017,1/12/2018,8:22:05 AM,"1, Kulai, Johor",1.66272,103.59971,0,Ignition on; Idling; ,GOOD,0.46,25.39,1,1000,0.12340165535459756
BJM9017,1/12/2018,8:23:05 AM,"132-G,jalan selangat 2,taman saleng jaya, Lebuhraya Senai, Taman Selang Jaya, Senai, Johor",1.62918,103.63746,59.26,Ignition on; Moving; ,GOOD,0.57,26.43,1,1009,0.13601334377805402
BJM9017,1/12/2018,8:24:05 AM,"1, Senai, Johor",1.60172,103.64516,66.67,Ignition on; Moving; ,GOOD,1.07,26.3,1,1012,0.0720628913405611
BJM9017,1/12/2018,8:25:05 AM,"No. 131-B, Jalan Senai Utama 5/17, Taman Senai Utama, Johor, Senai",1.61301,103.64733,62.97,Ignition on; Moving; ,GOOD,1.03,26.43,1,1011,0.09582119237039391
BJM9017,1/12/2018,8:27:06 AM,"44-42, Lorong 2, Taman Bahagia, Senai, Johor",1.60237,103.64555,40.74,Ignition on; Moving; ,GOOD,0.76,26.55,1,1012,0.15477300107854697
BJM9017,1/12/2018,8:28:06 AM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.60099,103.64489,0,Ignition on; Idling; ,GOOD,0.31,25.39,1,1012,0.016431370593949182
BJM9017,1/12/2018,8:31:07 AM,"1, Senai, Johor",1.60172,103.64516,74.08,Ignition on; Moving; ,GOOD,1.1,26.17,1,1012,0.0720628913405611
BJM9017,1/12/2018,8:32:07 AM,"1, Senai, Johor",1.60172,103.64516,77.78,Ignition on; Moving; ,GOOD,1.29,26.43,1,1012,0.0720628913405611
BJM9017,1/12/2018,8:35:08 AM,"2, Jalan Jaya 1, Taman Jaya, Skudai, Johor",1.54344,103.65812,35.19,Ignition on; Moving; ,GOOD,0.43,26.43,1,1018,0.15029722155927772
BJM9017,1/12/2018,8:38:08 AM,"8, Jalan Bertingkat Skudai, Taman Sri Putri, Johor Bahru, Johor",1.5284,103.67051,0,Ignition on; Idling; ,GOOD,0.65,24.75,1,1021,0.028467717952324195
BJM9017,1/12/2018,8:40:09 AM,"Bus Stop Jalan Skudai, Jalan Bertingkat Skudai, Johor Bahru, Johor",1.52329,103.67911,22.22,Ignition on; Moving; ,GOOD,0.59,26.43,1,1022,0.12522925148709826
BJM9017,1/12/2018,8:41:09 AM,"85, Jalan Skudai Kiri, Batu 4 1/2, Tampoi,, Johor Bahru, Johor,",1.48874,103.71313,64.82,Ignition on; Moving; ,GOOD,0.9,26.43,1,1029,0.16249850457492115
BJM9017,1/12/2018,8:43:10 AM,"1, Jalan Camah, Taman Johor, Johor Bahru, Johor",1.50763,103.68991,42.6,Ignition on; Moving; ,GOOD,0.41,26.43,1,1025,0.1289474353563863
BJM9017,1/12/2018,8:46:10 AM,"62, Jalan PADI 1, Bandar Baru Uda, Johor Bahru, Johor,",1.48988,103.71159,42.6,Ignition on; Moving; ,GOOD,1.21,26.3,1,1029,0.05150427880291188
BJM9017,1/12/2018,8:57:13 AM,"JALAN TUN ABDUL RAZAK, Johor Bahru, Johor Bahru, Johor",1.46291,103.76502,31.48,Ignition on; Moving; ,GOOD,0.5,25.91,1,1036,0.05535664408437846
BJM9017,1/12/2018,8:59:13 AM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.46291,103.76502,0,Ignition on; Idling; ,GOOD,0.04,24.49,1,1036,0.05535664408437846
BJM9017,1/12/2018,9:20:04 AM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.4628,103.76509,0,Ignition on; Idling; ,GOOD,0,23.72,2,1037,0.06898995335417317
BJM9017,1/12/2018,9:29:06 AM,"Danga Bay Convention Centre, Lebuhraya Sultan Iskandar, Danga Bay, Johor Bahru, Johor",1.47537,103.72454,61.12,Ignition on; Moving; ,GOOD,0.92,26.17,2,1042,0.18778408866998875
BJM9017,1/12/2018,9:31:07 AM,"1158, Jalan Bertingkat Skudai, Bandar Baru Uda, Johor Bahru, Johor",1.48839,103.71338,57.41,Ignition on; Moving; ,GOOD,0.96,26.3,2,1043,0.11453575526202793
BJM9017,1/12/2018,9:32:07 AM,"197;;199, Jalan Bertingkat Skudai, Skudai Kiri, Johor Bahru, Johor",1.46208,103.73239,42.6,Ignition on; Moving; ,GOOD,0.39,26.3,2,1041,0.17864176997036382
BJM9017,1/12/2018,9:33:07 AM,"6, Jalan Mata Kucing, Kampung Pasir, Johor Bahru, Johor",1.49608,103.70214,64.82,Ignition on; Moving; ,GOOD,1.1,26.04,2,1045,0.12432437040404747
BJM9017,1/12/2018,9:34:07 AM,"Lot 2044, Jalan Skudai Batu Lima, Kampung Pasir, Johor Bahru, Johor",1.49708,103.70086,27.78,Ignition on; Moving; ,GOOD,0.28,25.78,2,1045,0.057084221639961984
BJM9017,1/12/2018,9:36:08 AM,"Jalan Skudai, Taman Dato Penggawa Barat, Taman Tampoi Indah, Skudai, Johor",1.50798,103.68946,0,Ignition on; Idling; ,GOOD,0.9,25.27,2,1046,0.0316782584874785
BJM9017,1/12/2018,9:37:08 AM,"Bangunan Timjaya, No. 127, Jalan Skudai, Batu 4 1/2, Johor, Johor Bahru",1.48867,103.71298,51.86,Ignition on; Moving; ,GOOD,0.44,26.3,2,1043,0.061809630305857066
BJM9017,1/12/2018,9:39:09 AM,"PTD No. 135916, Jalan Roda 1, Johor Bahru,, Johor, Johor Bahru",1.5224,103.67959,61.12,Ignition on; Moving; ,GOOD,0.89,25.52,2,1048,0.02673790864360614
BJM9017,1/12/2018,9:41:09 AM,"Jalan Tun Aminah, Taman Ungku Tun Aminah, Skudai, Johor",1.52896,103.66948,0,Ignition on; Idling; ,GOOD,0.73,25.14,2,1049,0.13421314591597214
BJM9017,1/12/2018,9:43:10 AM,"30, Jalan Bertingkat Skudai, Skudai, Skudai, Johor",1.53976,103.66047,59.26,Ignition on; Moving; ,GOOD,1.24,26.17,2,1052,0.05205807208653099
BJM9017,1/12/2018,9:45:10 AM,"1, Skudai, Skudai, Johor",1.53757,103.66255,75.93,Ignition on; Moving; ,GOOD,1.03,26.43,2,1051,0.09822204215409469
BJM9017,1/12/2018,9:46:10 AM,"1, Senai, Johor",1.60168,103.64505,66.67,Ignition on; Moving; ,GOOD,1.21,26.3,2,1057,0.12468619399387824
BJM9017,1/12/2018,9:47:10 AM,"1, Senai, Johor",1.60168,103.64505,77.78,Ignition on; Moving; ,GOOD,1.3,26.17,2,1057,0.12468619399387824
BJM9017,1/12/2018,9:48:11 AM,"1, Senai, Johor",1.60168,103.64505,77.78,Ignition on; Moving; ,GOOD,1.28,26.17,2,1057,0.12468619399387824
BJM9017,1/12/2018,9:49:11 AM,"1, Senai, Johor",1.60168,103.64505,12.96,Ignition on; Moving; ,GOOD,0.7,25.91,2,1057,0.12468619399387824
BJM9017,1/12/2018,9:50:11 AM,"205, Jalan Ria, Taman Bahagia, Senai, Johor",1.59765,103.64541,59.26,Ignition on; Moving; ,GOOD,0.83,26.17,2,1056,0.1644457698546772
BJM9017,1/12/2018,9:52:12 AM,"158, Jalan Senai Utama 5/17, Taman Senai Utama, Senai, Johor",1.6125,103.64725,74.08,Ignition on; Moving; ,GOOD,0.96,26.55,2,1059,0.054805067625535595
BJM9017,1/12/2018,9:53:12 AM,"1, Senai, Johor",1.60168,103.64505,75.93,Ignition on; Moving; ,GOOD,1.26,26.55,2,1057,0.12468619399387824
BJM9017,1/12/2018,9:54:12 AM,"1, Kulai, Johor",1.66272,103.59971,57.41,Ignition on; Moving; ,GOOD,1.2,26.3,2,1071,0.12340165535459756
BJM9017,1/12/2018,9:55:12 AM,"1, Kulai, Johor",1.66272,103.59971,12.96,Ignition on; Moving; ,GOOD,0.58,26.17,2,1071,0.12340165535459756
BJM9017,1/12/2018,9:56:13 AM,"14, Jalan Cermai 1, Taman Mesra, Kulai, Johor",1.63515,103.63044,33.34,Ignition on; Moving; ,GOOD,0.29,25.78,2,1064,0.04853128865380708
BJM9017,1/12/2018,9:58:13 AM,"Petronas, Taman Teok, Senai, Johor",1.63852,103.62595,37.04,Ignition on; Moving; ,GOOD,0.38,25.52,2,1065,0.15472724278942504
BJM9017,1/12/2018,9:59:13 AM,"Jalan Besar, Kulai, Johor",1.66246,103.59877,61.12,Ignition on; Moving; ,GOOD,0.56,26.17,2,1071,0.0227466093740802
BJM9017,1/12/2018,10:00:00 AM,"31-3 & 31-4, First Floor, Jalan Susur Kulai 1, Kulai Besar,, Kulai, Johor,",1.64883,103.61275,33.34,Ignition on; Moving; ,GOOD,0.53,26.04,2,1067,0.19002122691440623
BJM9017,1/12/2018,10:01:00 AM,"No. 371, Jalan Susur Kulai 1, Kulai Besar, Johor, Kulai, Johor",1.6483,103.61312,7.41,Ignition on; Moving; ,GOOD,0.46,26.17,2,1067,0.11816428061522138
BJM9017,1/12/2018,10:02:00 AM,"791, Teok Garden, Kulai Besar, Kulai,, Kulai, Johor,",1.65187,103.61048,0,Ignition on; Idling; ,GOOD,0.53,25.14,2,1068,0.07677115040295047
BJM9017,1/12/2018,10:03:00 AM,"1, Jalan Raya, Kulai Besar, Kulai, Johor",1.65071,103.61132,31.48,Ignition on; Moving; ,GOOD,0.18,26.04,2,1068,0.08287404484509633
BJM9017,1/12/2018,10:05:01 AM,"20, Jalan Besar, Taman Mewah, Kulai, Johor",1.66155,103.60257,0,Ignition on; Idling; ,GOOD,0.41,24.36,2,1070,0.1960633725078501
BJM9017,1/12/2018,10:06:01 AM,"28, Kulai Besar,, Kulai, Johor,",1.65071,103.61132,40.74,Ignition on; Moving; ,GOOD,0.13,26.3,2,1068,0.08287404484509633
BJM9017,1/12/2018,10:07:01 AM,"PTD 1334 & 1335, Jalan Lengkongan, Kulai, Johor",1.66245,103.59909,16.67,Ignition on; Moving; ,GOOD,0.46,26.43,2,1071,0.05563675121047404
BJM9017,1/12/2018,11:00:00 AM,"Terminal Bas Kulai, Taman Kulai, Kulai, Johor",1.66246,103.59877,0,Ignition on; Idling; ,GOOD,0.14,24.49,1,1000,0.0227466093740802
BJM9017,1/12/2018,11:01:00 AM,"No.13, 14 & 15, Jalan Raya, Taman Kulai, Kulai, Johor",1.66246,103.59877,27.78,Ignition on; Moving; ,GOOD,0.49,25.78,1,1000,0.0227466093740802
BJM9017,1/12/2018,11:04:00 AM,"Jalan Besar, Johor, Kulai",1.66246,103.59877,50,Ignition on; Moving; ,GOOD,0.45,26.17,1,1000,0.0227466093740802
BJM9017,1/12/2018,11:05:01 AM,"7, Jalan Susur Kulai 1, Taman Sri Kulai Baru, Kulai, Johor",1.65268,103.6102,0,Ignition on; Idling; ,GOOD,0.59,24.88,1,1002,0.17734888655039877
BJM9017,1/12/2018,11:06:01 AM,"31-9, Susur 1, Taman Seraya, Jalan 81000, Jalan Besar, Kulai Besar, Kulai, Johor",1.65093,103.61135,3.7,Ignition on; Idling; ,GOOD,0.25,24.88,1,1003,0.014871806133790338
BJM9017,1/12/2018,11:07:01 AM,"8-A, Felda Bukit Ramun, Kulai,",1.64837,103.61323,0,Ignition on; Idling; ,GOOD,0.36,25.52,1,1004,0.01813413030238259
BJM9017,1/12/2018,11:08:01 AM,"No. 25-1, Jalan Susur Kulai 1, Johor, Kulai",1.65518,103.60936,0,Ignition on; Idling; ,GOOD,0.56,24.62,1,1002,0.11599198610264787
BJM9017,1/12/2018,11:12:02 AM,"Lot 1374, Mukin Senai-Kulai Saleng Main Road, Johor, Senai",1.63511,103.63069,27.78,Ignition on; Moving; ,GOOD,0.56,26.04,1,1007,0.11625143999097949
BJM9017,1/12/2018,11:14:03 AM,"Lot 31, 3781 (Plot 4), Main Road, Mukim Senai Kulai, Saleng, Johor, Senai",1.62756,103.63915,75.93,Ignition on; Moving; ,GOOD,1.5,26.04,1,1009,0.12520958657632952
BJM9017,1/12/2018,11:15:03 AM,"No 75 Kampung Baru, Senai, Johor",1.60117,103.64495,70.38,Ignition on; Moving; ,GOOD,1.21,26.04,1,1012,0.009972485238279608
BJM9017,1/12/2018,11:17:03 AM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.60099,103.64489,0,Ignition on; Idling; ,GOOD,0.75,24.88,1,1012,0.016431370593949182
BJM9017,1/12/2018,11:18:04 AM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.60099,103.64489,0,Ignition on; Idling; ,GOOD,0,23.72,1,1012,0.016431370593949182
BJM9017,1/12/2018,11:19:04 AM,"47A, Jalan Impian Senai Utama, Taman Impian Senai, Senai, Johor",1.59537,103.64579,57.41,Ignition on; Moving; ,GOOD,0.38,26.17,1,1013,0.1347653997229784
BJM9017,1/12/2018,11:20:04 AM,"1, Senai, Johor",1.60172,103.64516,29.63,Ignition on; Moving; ,GOOD,0.77,25.78,1,1012,0.0720628913405611
BJM9017,1/12/2018,11:22:05 AM,"1, Senai, Johor",1.60172,103.64516,83.34,Ignition on; Moving; ,GOOD,1.4,26.3,1,1012,0.0720628913405611
BJM9017,1/12/2018,11:25:05 AM,"Taman Djaya,, Johor, Johor Bahru, Johor",1.46291,103.76502,12.96,Ignition on; Moving; ,GOOD,0.53,25.78,1,1036,0.05535664408437846
BJM9017,1/12/2018,11:28:06 AM,"jalan skudai, Skudai, Johor",1.52768,103.67181,25.93,Ignition on; Moving; ,GOOD,0.46,26.17,1,1021,0.1370589480160691
BJM9017,1/12/2018,11:29:06 AM,"81200, Jalan Roda Utama, Johor Bahru, Johor",1.52329,103.67911,66.67,Ignition on; Moving; ,GOOD,1.01,26.3,1,1022,0.12522925148709826
BJM9017,1/12/2018,11:31:07 AM,"Jalan Skudai, Taman Dato Penggawa Barat, Taman Johor, Johor Bahru, Johor",1.50875,103.68927,31.48,Ignition on; Moving; ,GOOD,0.96,25.39,1,1025,0.01518506427053556
BJM9017,1/12/2018,11:33:07 AM,"20, Jalan Kedondong, Kampung Pasir, Johor Bahru, Johor",1.50006,103.69686,57.41,Ignition on; Moving; ,GOOD,0.88,26.3,1,1026,0.14379860338306763
BJM9017,1/12/2018,11:34:07 AM,"Jalan Skudai, Taman Tampoi, Taman Tampoi, Johor Bahru, Johor",1.497,103.70157,0,Ignition on; Idling; ,GOOD,0.65,25.39,1,1028,0.008334436036629587
BJM9017,1/12/2018,11:36:08 AM,"No. 66, Jalan Padi 1, Bandar Baru Uda, Johor,",1.48962,103.71198,51.86,Ignition on; Moving; ,GOOD,0.69,26.17,1,1029,0.006367898351588431
BJM9017,1/12/2018,11:45:10 AM,"Johor Bahru City Square, Lot M1-12, Jalan Wong Ah Fook, Johor, Johor Bahru",1.46291,103.76502,0,Ignition on; Idling; ,GOOD,0.82,24.75,1,1036,0.05535664408437846
BJM9017,1/12/2018,11:46:10 AM,"Jalan Jim Quee, Bukit Chagar, Johor Bahru, Johor",1.46209,103.76554,22.22,Ignition on; Moving; ,GOOD,0.29,26.3,1,1036,0.16058037834457278
BJM9017,1/12/2018,11:47:11 AM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.46291,103.76502,0,Ignition on; Idling; ,GOOD,0.46,24.36,1,1036,0.05535664408437846
BJM9017,1/12/2018,12:04:00 PM,"JB Sentral, Jalan Tun Abdul Razak, Bukit Chagar, Johor Bahru, Johor",1.46368,103.76511,0,Ignition on; Idling; ,GOOD,0,23.59,2,1037,0.03688979992342312
BJM9017,1/12/2018,12:13:03 PM,"Danga Bay Convention Centre, Lebuhraya Sultan Iskandar, Danga Bay, Johor Bahru, Johor",1.47537,103.72454,64.82,Ignition on; Moving; ,GOOD,2.21,25.91,2,1042,0.18778408866998875
BJM9017,1/12/2018,12:15:03 PM,"1158, Jalan Bertingkat Skudai, Bandar Baru Uda, Johor Bahru, Johor",1.48839,103.71338,42.6,Ignition on; Moving; ,GOOD,0.83,25.78,2,1043,0.11453575526202793
BJM9017,1/12/2018,12:21:04 PM,"Jalan Skudai, Taman Dato Penggawa Barat, Taman Tampoi Indah, Skudai, Johor",1.50798,103.68946,9.26,Ignition on; Moving; ,GOOD,0.24,25.39,2,1046,0.0316782584874785
BJM9017,1/12/2018,12:25:05 PM,"1, Skudai, Skudai, Johor",1.53757,103.66255,0,Ignition on; Idling; ,GOOD,0.72,24.75,2,1051,0.09822204215409469
BJM9017,1/12/2018,12:27:06 PM,"No.02-01 Block 3, Danga Bay, Jalan Skudai, Johor, Johor Bahru",1.53631,103.6637,27.78,Ignition on; Moving; ,GOOD,0.75,26.17,2,1051,0.09412899686505029
BJM9017,1/12/2018,12:28:06 PM,"&, Jalan Bertingkat Skudai & Jalan Besi 2, Johor Bahru, Johor",1.54336,103.65799,66.67,Ignition on; Moving; ,GOOD,0.9,25.52,2,1053,0.18132719260599298
BJM9017,1/12/2018,12:29:06 PM,"1, Skudai, Skudai, Johor",1.53757,103.66255,53.71,Ignition on; Moving; ,GOOD,0.55,26.17,2,1051,0.09822204215409469
BJM9017,1/12/2018,12:30:07 PM,"1, Skudai, Skudai, Johor",1.53757,103.66255,9.26,Ignition on; Moving; ,GOOD,0.47,25.91,2,1051,0.09822204215409469
BJM9017,1/12/2018,12:31:07 PM,"1, Skudai, Skudai, Johor",1.53757,103.66255,16.67,Ignition on; Moving; ,GOOD,0.24,26.04,2,1051,0.09822204215409469
BJM9017,1/12/2018,12:32:07 PM,"1, Skudai, Skudai, Johor",1.53757,103.66255,42.6,Ignition on; Moving; ,GOOD,0.28,25.65,2,1051,0.09822204215409469
BJM9017,1/12/2018,12:33:07 PM,"1, Senai, Johor",1.60168,103.64505,79.64,Ignition on; Moving; ,GOOD,1.1,26.3,2,1057,0.12468619399387824
BJM9017,1/12/2018,12:35:08 PM,"1, Senai, Johor",1.60168,103.64505,62.97,Ignition on; Moving; ,GOOD,1.33,26.04,2,1057,0.12468619399387824
BJM9017,1/12/2018,12:37:08 PM,"205, Jalan Ria, Taman Bahagia, Senai, Johor",1.59765,103.64541,24.08,Ignition on; Moving; ,GOOD,0.41,25.52,2,1056,0.1644457698546772
BJM9017,1/12/2018,12:38:08 PM,"14, Jalan Belimbing, Senai, Johor",1.60014,103.64469,0,Ignition on; Idling; ,GOOD,0.3,24.23,2,1057,0.05487937863702617
BJM9017,1/12/2018,12:40:09 PM,"81400, 136-142, Jalan Senai Utama 5/17, Taman Senai Utama, Senai, Johor",1.6125,103.64725,53.71,Ignition on; Moving; ,GOOD,0.96,26.04,2,1059,0.054805067625535595
BJM9017,1/12/2018,12:41:09 PM,"1, Senai, Johor",1.60168,103.64505,70.38,Ignition on; Moving; ,GOOD,1.05,26.04,2,1057,0.12468619399387824
BJM9017,1/12/2018,12:42:09 PM,"Lot 2554, Jalan Raya Saleng, Senai, Johor",1.62884,103.6377,42.6,Ignition on; Moving; ,GOOD,1.11,26.04,2,1061,0.10009437731302584
BJM9017,1/12/2018,12:43:10 PM,"1, Kulai, Johor",1.66272,103.59971,35.19,Ignition on; Moving; ,GOOD,0.27,25.91,2,1071,0.12340165535459756
BJM9017,1/12/2018,12:44:10 PM,"1, Kulai, Johor",1.66272,103.59971,0,Ignition on; Idling; ,GOOD,0.06,23.98,2,1071,0.12340165535459756
BJM9017,1/12/2018,12:45:10 PM,"1, Kulai, Johor",1.66272,103.59971,11.11,Ignition on; Moving; ,GOOD,0.41,25.78,2,1071,0.12340165535459756
BJM9017,1/12/2018,12:46:10 PM,"81400 Lot No. K48, TJ Mart BT 17 1/2 Jalan Air Hitam, Saleng Senai Johor",1.66246,103.59877,0,Ignition on; Idling; ,GOOD,0.08,24.23,2,1071,0.0227466093740802
BJM9017,1/12/2018,12:47:11 PM,"81000, 1, Taman Pancasila, Kulai, Johor",1.63378,103.6322,5.56,Ignition on; Moving; ,GOOD,0.27,25.14,2,1063,0.09270719263165371
BJM9017,1/12/2018,12:48:11 PM,"14, Jalan Cermai 1, Taman Mesra, Kulai, Johor",1.63515,103.63044,33.34,Ignition on; Moving; ,GOOD,0.12,25.91,2,1064,0.04853128865380708
BJM9017,1/12/2018,12:49:11 PM,"Jalan Kulai - Senai, Hospital Kulaijaya, Kulai, Johor",1.63923,103.62504,38.89,Ignition on; Moving; ,GOOD,0.72,25.52,2,1065,0.02734990272056007
BJM9017,1/12/2018,12:50:11 PM,"32, Jalan Seri Putra 1, Bandar Putra, Kulai, Johor",1.64042,103.62361,50,Ignition on; Moving; ,GOOD,0.29,26.17,2,1065,0.18105387991290417
BJM9017,1/12/2018,12:51:11 PM,"483, Jalan Kenanga 29/14, Bandar Indahpura, Kulai, Johor",1.64528,103.61625,31.48,Ignition on; Moving; ,GOOD,0.93,25.52,2,1066,0.04408006804589504
BJM9017,1/12/2018,12:52:12 PM,"255, Jalan Susur Kulai 1, Taman Sri Kulai Baru, Kulai, Johor",1.6483,103.61312,27.78,Ignition on; Moving; ,GOOD,0.46,25.78,2,1067,0.11816428061522138
BJM9017,1/12/2018,12:54:12 PM,"791, Teok Garden, Kulai Besar, Kulai,, Kulai, Johor,",1.65187,103.61048,27.78,Ignition on; Moving; ,GOOD,0.24,26.04,2,1068,0.07677115040295047
BJM9017,1/12/2018,12:55:12 PM,"138-1, Jalan Raya, Kulai Besar, Kulai, Johor",1.65071,103.61132,0,Ignition on; Idling; ,GOOD,0.07,24.11,2,1068,0.08287404484509633
BJM9017,1/12/2018,12:56:13 PM,"1, Jalan Susur Kulai 1, Taman Sri Kulai Baru, Kulai, Johor",1.6549,103.60937,25.93,Ignition on; Moving; ,GOOD,0.38,26.3,2,1069,0.047333878003915815
BJM9017,1/12/2018,12:57:13 PM,"143, Jalan Susur Kulai 3, Main Road, Kulai,, Kulai, Johor,",1.66004,103.60543,44.45,Ignition on; Moving; ,GOOD,0.67,26.04,2,1070,0.16442689376293984
BJM9017,1/12/2018,12:58:13 PM,"20, Jalan Besar, Taman Mewah, Kulai, Johor",1.66155,103.60257,0,Ignition on; Idling; ,GOOD,0.25,24.62,2,1070,0.1960633725078501
BJM9017,1/12/2018,12:59:13 PM,"4, Jalan Besar, Taman Kulai, Kulai, Johor",1.66093,103.60407,0,Ignition on; Idling; ,GOOD,0.02,24.36,2,1070,0.016398692971733655
BJM9017,1/12/2018,1:00:00 PM,"No.13, 14 & 15, Jalan Raya, Taman Kulai, Kulai, Johor",1.66246,103.59877,29.63,Ignition on; Moving; ,GOOD,0.11,25.65,2,1071,0.0227466093740802
BJM9017,1/12/2018,1:01:00 PM,"PTD 1334 & 1335, Jalan Lengkongan, Kulai, Johor",1.66245,103.59909,3.7,Ignition on; Idling; ,GOOD,0.46,24.49,2,1071,0.05563675121047404
BJM9017,1/12/2018,1:02:00 PM,"Terminal Bas Kulai, Taman Kulai, Kulai, Johor",1.66246,103.59877,0,Ignition on; Idling; ,GOOD,0.03,24.49,2,1071,0.0227466093740802
BJM9017,1/12/2018,1:44:10 PM,"64, Jalan Bunga Raya, Kulai, Kulai, Johor",1.66246,103.59877,40.74,Ignition on; Moving; ,GOOD,0.64,26.17,1,1000,0.0227466093740802
BJM9017,1/12/2018,1:46:10 PM,"20, Jalan Besar, Taman Mewah, Kulai, Johor",1.66155,103.60257,9.26,Ignition on; Moving; ,GOOD,0.11,25.65,1,1001,0.09867363453569217
BJM9017,1/12/2018,1:47:10 PM,"Jalan Besar, Taman Mewah, Kulai, Johor",1.66155,103.60257,27.78,Ignition on; Moving; ,GOOD,0.13,26.81,1,1001,0.09867363453569217
BJM9017,1/12/2018,1:48:11 PM,"Shell, Taman Seraya, Kulai, Johor",1.64961,103.61234,24.08,Ignition on; Moving; ,GOOD,0.64,26.04,1,1004,0.1536792244973873
BJM9017,1/12/2018,1:49:11 PM,"No. 25-11, Jalan Susur Kulai 1, Johor, Kulai",1.65196,103.61057,0,Ignition on; Idling; ,GOOD,0.27,24.88,1,1003,0.15629827531678087
BJM9017,1/12/2018,1:50:11 PM,"No. 681-3, Jalan Raya, Kulai Besar, Johor, Kulai",1.65093,103.61135,44.45,Ignition on; Moving; ,GOOD,0.35,26.17,1,1003,0.014871806133790338
BJM9017,1/12/2018,1:52:12 PM,"Pekan Nanas No. 3, Jalan Besar,",1.54568,103.65734,40.74,Ignition on; Moving; ,GOOD,0.53,26.04,1,1018,0.1137071652723203
BJM9017,1/12/2018,1:53:12 PM,"13a, Jalan Seri Putra 1, Bandar Putra, Kulai, Johor",1.63998,103.62432,31.48,Ignition on; Moving; ,GOOD,0.83,26.17,1,1006,0.05023828873969606
BJM9017,1/12/2018,1:54:12 PM,"85, Jalan Sri Putra 1, Taman Sri Putra,, Johor Bahru, Johor,",1.52227,103.67983,22.22,Ignition on; Moving; ,GOOD,0.14,26.3,1,1022,0.02095665541741016
BJM9017,1/12/2018,1:55:12 PM,"Malaysia, Johor, Senai, Taman Mesra, Jalan Cermai 1, No.3",1.63553,103.63013,37.04,Ignition on; Moving; ,GOOD,0.69,26.17,1,1007,0.03978511786872428
BJM9017,1/12/2018,1:56:13 PM,"1, Kulai, Johor",1.66272,103.59971,24.08,Ignition on; Moving; ,GOOD,0.56,25.78,1,1000,0.12340165535459756
BJM9017,1/12/2018,1:57:13 PM,"1, Senai, Johor",1.60172,103.64516,61.12,Ignition on; Moving; ,GOOD,0.79,26.04,1,1012,0.0720628913405611
